,P20_model
35454,1495411.6735186146
35455,1505381.4047288473
35456,1454660.3453996244
35457,1395744.81302386
35458,1252021.3310881276
35459,1159755.005025851
35460,1118800.1743284147
35461,1099455.2195221363
35462,1098383.5165289524
35463,1098383.5165289524
35464,1109927.917148423
35465,1199752.170010075
35466,1424697.8353122065
35467,1476835.1310216745
35468,1509091.2341355404
35469,1401575.5441735608
35470,1268404.7812592487
35471,1223332.692712526
35472,1079743.2316211388
35473,1111266.1077742744
35474,1169894.2168661184
35475,1168982.975572867
35476,1231266.4455054533
35477,1363746.156675711
35478,1582452.2337443216
35479,1637448.626004862
35480,1561022.0044386315
35481,1435617.3390711138
35482,1395365.2172947824
35483,1280896.454438745
35484,1209498.838700404
35485,1149025.095799705
35486,1147953.3928065212
35487,1147953.3928065212
35488,1165136.530455756
35489,1315863.0879166129
35490,1507932.5343252732
35491,1558701.6858813567
35492,1571734.539545317
35493,1562578.2740307788
35494,1546482.4398080974
35495,1460359.9202584045
35496,1365953.5099449928
35497,1405005.3972005926
35498,1402674.5128228895
35499,1474726.3051166353
35500,1494732.599733212
35501,1606438.8631687418
35502,1662363.4431513424
35503,1690787.668742147
35504,1481239.8332382336
35505,1396302.2500635982
35506,1210435.8714692197
35507,1119357.6113681523
35508,1110362.9700589422
35509,1096845.8864905178
35510,1095774.183497334
35511,1096789.7069735518
35512,1099033.741942531
35513,1190018.8488328946
35514,1363301.5404380672
35515,1440991.7002136998
35516,1440017.7112017188
35517,1367661.6944765176
35518,1295192.859876882
35519,1240431.5262193333
35520,1151513.3393898685
35521,1186356.6662797066
35522,1218580.976918795
35523,1231735.0587252856
35524,1260498.2203772352
35525,1366874.6551973398
35526,1452399.7618388922
35527,1465005.9096570283
35528,1421572.4685928288
35529,1349135.996837284
35530,1188292.658622581
35531,1119337.0437765592
35532,1107175.632395993
35533,1102342.0120620737
35534,1099012.0638411115
35535,1099012.0638411115
35536,1101363.0974427303
35537,1178063.568691996
35538,1303326.3473019148
35539,1352205.5273311164
35540,1376132.391614421
35541,1327456.7630114143
35542,1187370.788767908
35543,1094696.626488735
35544,982590.662425177
35545,950737.9159824223
35546,937375.138706111
35547,962615.6311637257
35548,943826.219378404
35549,994105.0419819526
35550,1124100.7432948663
35551,1253637.7474996871
35552,1254083.0396739787
35553,1168568.6968689235
35554,1115452.4547909214
35555,1113194.209563143
35556,1113194.209563143
35557,1098743.4365958725
35558,1101184.0948012634
35559,1098743.4365958725
35560,1109896.5715712076
35561,1179977.5304723815
35562,1252320.2305836212
35563,1263425.6539405026
35564,1286395.9065827313
35565,1241257.8318416257
35566,1105801.9359853955
35567,947265.911559939
35568,884520.0289988228
35569,836750.6560844163
35570,848156.1223910343
35571,848156.1223910343
35572,857099.6195426121
35573,972566.3372315253
35574,1164562.562214074
35575,1282469.3506658026
35576,1221408.4228152987
35577,1134153.7712670849
35578,1107187.081575207
35579,1104928.8363474286
35580,1104928.8363474286
35581,1094323.6929547582
35582,1093238.1926119374
35583,1093251.9899615743
35584,1096056.5791674368
35585,1187258.7060696422
35586,1313737.093049354
35587,1330837.5694254371
35588,1330837.5694254371
35589,1228677.15658776
35590,1075803.0383328032
35591,926303.3732274185
35592,833641.487105013
35593,780079.442219542
35594,774551.9043768906
35595,776600.1116095007
35596,796963.5548910784
35597,919464.1498214557
35598,1164562.562214074
35599,1317049.2168446113
35600,1275110.1767747556
35601,1252569.649715486
35602,1160303.3236532095
35603,1119348.4929557731
35604,1110353.851646563
35605,1100003.5381494947
35606,1098931.8351563108
35607,1098931.8351563108
35608,1110476.2357757813
35609,1230460.3852186082
35610,1452079.2863392143
35611,1513895.5949322057
35612,1510441.0081885026
35613,1452484.3375603238
35614,1385008.4660110322
35615,1332635.3031897694
35616,1211173.99337637
35617,1204199.4795324916
35618,1253998.293323239
35619,1315794.9396897103
35620,1333903.5606222004
35621,1490786.931595742
35622,1599747.9506854352
35623,1690787.668742147
35624,1561949.9187950676
35625,1414962.6612802201
35626,1281824.3687951812
35627,1188304.107801795
35628,1160303.3236532095
35629,1108998.1794587048
35630,1098931.8351563108
35631,1098931.8351563108
35632,1110476.2357757813
35633,1200300.4886374334
35634,1424697.8353122065
35635,1512545.8208792435
35636,1510441.0081885026
35637,1415378.0140634042
35638,1345795.394961932
35639,1332635.3031897694
35640,1111764.8766948846
35641,1158523.3125200165
35642,1178468.201598075
35643,1215618.4398462307
35644,1322416.1644848553
35645,1417208.8454510814
35646,1529770.0945881482
35647,1620809.81264486
35648,1424092.3372205447
35649,1281444.7730661035
35650,1159923.7279241318
35651,1109974.2559174853
35652,1106807.4858461292
35653,1094198.9271212826
35654,1093127.2241280987
35655,1093127.2241280987
35656,1097935.228666137
35657,1184965.148560179
35658,1359762.914822705
35659,1430234.9164204623
35660,1445258.6512854358
35661,1359315.7699662738
35662,1225039.0627005224
35663,1097420.7888444124
35664,955124.3417495437
35665,953270.3165968031
35666,949412.6178969067
35667,1028634.4641308765
35668,1056766.0006658284
35669,1143359.6800575473
35670,1277141.700556697
35671,1359210.8026381882
35672,1355008.1918643634
35673,1210435.8714692197
35674,1110362.9700589422
35675,1107196.1999875861
35676,1104937.9547598078
35677,1094587.6412627394
35678,1093515.9382695556
35679,1093515.9382695556
35680,1093608.7266433965
35681,1171896.3344133613
35682,1252340.7981752143
35683,1269347.2377694068
35684,1304837.2888340629
35685,1271535.6900142513
35686,1127775.340585287
35687,977790.6935060077
35688,903333.7474088384
35689,885035.1091744077
35690,870124.2265987721
35691,891422.9490389287
35692,898528.7813184763
35693,959627.004365327
35694,1095433.4689512185
35695,1238631.6016090969
35696,1271436.0375579614
35697,1210415.303877626
35698,1119337.0437765592
35699,1108191.1558722109
35700,1107175.632395993
35701,1100083.7668342954
35702,1099012.0638411115
35703,1099012.0638411115
35704,1101363.0974427303
35705,1178063.568691996
35706,1303326.3473019148
35707,1352205.5273311164
35708,1387263.9190439868
35709,1327456.7630114143
35710,1187370.788767908
35711,1094696.626488735
35712,995462.4657488092
35713,994593.1647122916
35714,1011892.6080898322
35715,1029416.9064825779
35716,1093997.1192595074
35717,1116054.674508665
35718,1239838.1908314938
35719,1304850.8772757603
35720,1366162.405359989
35721,1277523.9225549838
35722,1196569.481017509
35723,1127613.8661714876
35724,1118619.2248622775
35725,1102342.0120620737
35726,1101270.3090688898
35727,1101270.3090688898
35728,1104529.8675140864
35729,1178063.568691996
35730,1321022.2090807986
35731,1355907.357926424
35732,1390965.7496392943
35733,1327456.7630114143
35734,1183412.5651553322
35735,1080837.2514770199
35736,974353.6264624529
35737,1020376.1890008516
35738,1013396.0454125948
35739,1013396.0454125948
35740,1029087.2561341262
35741,1145838.624506872
35742,1283422.7071719503
35743,1365491.809253441
35744,1357739.6446135766
35745,1210426.75305684
35746,1119348.4929557731
35747,1107187.081575207
35748,1104928.8363474286
35749,1094578.5228503603
35750,1093506.8198571764
35751,1093506.8198571764
35752,1096056.5791674368
35753,1182177.9742179005
35754,1313737.093049354
35755,1330167.6879235716
35756,1353137.9405658003
35757,1261575.4072382264
35758,1132159.9511729693
35759,983779.4855273433
35760,854040.4138723386
35761,808062.1787442258
35762,801731.2184675741
35763,808101.8668603199
35764,824620.8895535814
35765,940445.1913420224
35766,1162039.5487746254
35767,1272355.6475052019
35768,1221408.4228152987
35769,1119348.4929557731
35770,1107187.081575207
35771,1104928.8363474286
35772,1104928.8363474286
35773,1094578.5228503603
35774,1093940.9462715993
35775,1093506.8198571764
35776,1096056.5791674368
35777,1182177.9742179005
35778,1313737.093049354
35779,1330167.6879235716
35780,1330167.6879235716
35781,1261575.4072382264
35782,1119594.1317170574
35783,983779.4855273433
35784,868800.191394804
35785,828595.3803745306
35786,852365.0886536902
35787,888603.0113347592
35788,897546.5084863368
35789,1010702.3186403798
35790,1210595.5299756115
35791,1335718.746473613
35792,1354999.0734519837
35793,1210426.75305684
35794,1140066.9900881043
35795,1110353.851646563
35796,1107187.081575207
35797,1096836.7680781386
35798,1093506.8198571764
35799,1093506.8198571764
35800,1098314.8243952147
35801,1185344.7442892566
35802,1364743.2097676476
35803,1435215.2113654048
35804,1450238.9462303782
35805,1359695.3656953515
35806,1225418.6584296
35807,1097800.3845734901
35808,928385.206385931
35809,908015.1070187043
35810,916261.1050151077
35811,915606.3534078533
35812,940739.5965696322
35813,1083475.5498637252
35814,1297604.2495737954
35815,1354295.7490354285
35816,1345663.1894657207
35817,1174768.3875842388
35818,1106664.0488742553
35819,1095518.1609699065
35820,1093259.9157421286
35821,1082909.6022450598
35822,1081837.899251876
35823,1081837.899251876
35824,1084387.6585621363
35825,1175531.3206916605
35826,1309305.4295665128
35827,1397030.5545643494
35828,1424722.7584974272
35829,1343019.7301576799
35830,1172323.2997634383
35831,1096657.7615582899
35832,926889.0528831419
35833,884381.6680589858
35834,879755.8627317573
35835,881447.7285027716
35836,904007.8039782336
35837,1003503.84608992
35838,1196405.516518986
35839,1323846.915361923
35840,1260890.4116557417
35841,1172192.2710856958
35842,1104087.9323757123
35843,1095093.2910665022
35844,1092942.0444713635
35845,1080333.4857465168
35846,1079261.782753333
35847,1079261.782753333
35848,1079354.571127174
35849,1160513.1993810604
35850,1244862.6563123353
35851,1275800.1701626005
35852,1297922.815417646
35853,1264621.2165978337
35854,1120860.8671688698
35855,991246.6132953528
35856,926735.8177259055
35857,883640.2678296592
35858,855961.3571243847
35859,855306.6055171303
35860,861062.6637437155
35861,937391.4454464742
35862,1089842.6444547812
35863,1231691.0030596973
35864,1248304.0246082363
35865,1172171.7034941018
35866,1104067.3647841187
35867,1092921.4768797704
35868,1090663.2316519925
35869,1085829.6113180728
35870,1084757.908324889
35871,1084757.908324889
35872,1084850.6966987299
35873,1163513.663588339
35874,1244842.0887207417
35875,1252809.3499287777
35876,1275779.6025710064
35877,1234343.358425208
35878,1091569.5539067285
35879,954210.813155238
35880,870833.0444643914
35881,816009.6010367521
35882,821700.1855857726
35883,831159.1371391187
35884,836915.1953657039
35885,889214.0312673054
35886,1066676.9280303821
35887,1209875.060688261
35888,1289818.5524015347
35889,1246794.3272640635
35890,1169161.3795407615
35891,1129229.7249517008
35892,1114424.446640389
35893,1092319.3626023312
35894,1091247.6596091473
35895,1091247.6596091473
35896,1091340.4479829883
35897,1181849.637856958
35898,1327777.0952292024
35899,1371443.5371771106
35900,1392067.8516937578
35901,1332913.0419456898
35902,1206419.395027848
35903,1173867.039808293
35904,1011006.3104592497
35905,1002659.9371283595
35906,1048931.2738040218
35907,1103916.2721256686
35908,1148823.4377873323
35909,1313804.698649852
35910,1520246.4485234865
35911,1532067.004129014
35912,1422540.8447813573
35913,1325849.0605743888
35914,1192606.405799032
35915,1142482.976395401
35916,1093384.7805247928
35917,1083034.467027724
35918,1079811.517439402
35919,1079811.517439402
35920,1084512.5233448006
35921,1185351.1618635466
35922,1397980.1255601745
35923,1467943.699086074
35924,1508506.2141216237
35925,1402121.347838404
35926,1263290.9983038588
35927,1141060.2232302479
35928,979848.0561746056
35929,988495.7713295692
35930,986106.6495714828
35931,985451.8979642284
35932,1001143.1086857603
35933,1120911.755446048
35934,1293319.622533543
35935,1328428.529847846
35936,1259181.9011140324
35937,1142482.976395401
35938,1091233.5339296542
35939,1088975.2887018763
35940,1088975.2887018763
35941,1078370.1453092054
35942,1077284.644966385
35943,1077284.644966385
35944,1090894.7508781392
35945,1180666.207708155
35946,1302408.312462006
35947,1321553.8223778245
35948,1321553.8223778245
35949,1220063.2910420124
35950,1067189.172787056
35951,904322.1018720604
35952,794959.2639479291
35953,748421.4746939548
35954,723100.0609028839
35955,722445.3092956295
35956,753511.4517022528
35957,843888.6708258416
35958,1068188.0715596636
35959,1159264.401661096
35960,1174718.2264725326
35961,1126005.656840321
35962,1097143.794534818
35963,1097143.794534818
35964,1094992.5479396794
35965,1084642.234442611
35966,1083570.5314494271
35967,1085721.7780445653
35968,1097266.1786640359
35969,1189110.1758735718
35970,1418428.039193984
35971,1471702.7130960997
35972,1513396.0518104092
35973,1405880.3618484295
35974,1317116.601019514
35975,1250725.1359155378
35976,1145418.9636396328
35977,1170263.4776896008
35978,1214728.7616403066
35979,1298639.2327159944
35980,1351235.508848346
35981,1560204.7771663764
35982,1632774.091571393
35983,1670109.3369462932
35984,1634993.0135439392
35985,1458012.057702588
35986,1400167.4784912297
35987,1269275.5114154054
35988,1195985.8240799794
35989,1135512.0811792796
35990,1134440.3781860957
35991,1134440.3781860957
35992,1136990.1374963562
35993,1251519.339820652
35994,1457897.0387151535
35995,1522754.7280533402
35996,1509765.530918429
35997,1419303.2360091952
35998,1349720.616907723
35999,1271446.0570864603
36000,1095915.9598334646
36001,1107293.5996307526
36002,1116542.6280037274
36003,1117554.5763964728
36004,1176786.5793043268
36005,1303628.4789326186
36006,1485110.2278613402
36007,1496117.5141252107
36008,1404726.3850564319
36009,1238517.4348800827
36010,1120952.8325677195
36011,1097152.9129471977
36012,1095001.666352059
36013,1084651.3528549906
36014,1083579.6498618068
36015,1083579.6498618068
36016,1083672.4382356477
36017,1164724.0678568946
36018,1251984.2208780113
36019,1317678.2990772247
36020,1356482.4760991961
36021,1299677.1380120784
36022,1151071.8220657527
36023,1015677.339405469
36024,944278.7284093396
36025,892441.2306148879
36026,858020.9790050796
36027,857366.2273978252
36028,863122.2856244104
36029,930316.1480893755
36030,1082767.3470976828
36031,1171801.7214612036
36032,1189639.7786094176
36033,1106126.9866648142
36034,1094981.0987604659
36035,1092722.853532688
36036,1092722.853532688
36037,1087889.2331987678
36038,1086817.530205584
36039,1086817.530205584
36040,1086910.3185794249
36041,1165573.285469034
36042,1251963.6532864182
36043,1299961.8697067474
36044,1343896.0890516911
36045,1303983.6911383795
36046,1174380.2189033239
36047,1058392.0764936418
36048,972495.66261525
36049,935877.7325071151
36050,987556.205909684
36051,1005080.5043024296
36052,1017584.2760989693
36053,1099165.748477155
36054,1205962.0052749778
36055,1304715.0621548225
36056,1365840.0665963949
36057,1268563.5247564341
36058,1192906.6555608197
36059,1137479.8939081833
36060,1108618.0316026805
36061,1093356.342278694
36062,1092284.6392855102
36063,1094435.8858806489
36064,1094528.6742544894
36065,1175995.3386013012
36066,1329171.4022310565
36067,1395501.800856814
36068,1413029.2715723997
36069,1334242.1784180051
36070,1274827.6556869338
36071,1188879.3571210373
36072,1127323.012851672
36073,1116339.1232209846
36074,1143165.9564030308
36075,1171849.4126474538
36076,1187540.6233689853
36077,1440058.740573635
36078,1574387.819399047
36079,1581603.2038015963
36080,1432574.574118587
36081,1323813.9592692943
36082,1180517.4898812154
36083,1112413.1511712319
36084,1103418.5098620218
36085,1090916.9497698152
36086,1089845.2467766313
36087,1089845.2467766313
36088,1094546.2526820295
36089,1193884.3321383048
36090,1418829.9974404366
36091,1515837.652218064
36092,1513732.8395273231
36093,1418669.8454022247
36094,1349087.2263007525
36095,1335927.1345285901
36096,1190138.8733238427
36097,1186571.7381644275
36098,1237839.1288969854
36099,1299307.2416084378
36100,1319313.5362250141
36101,1468005.4267736354
36102,1608813.1965909146
36103,1640740.4573436829
36104,1483974.227537316
36105,1406821.7895475116
36106,1278237.5871058952
36107,1204947.8997704692
36108,1154824.4703668386
36109,1119175.8806196835
36110,1103298.899315188
36111,1103298.899315188
36112,1125715.8796217411
36113,1224981.5319322373
36114,1460172.3507068532
36115,1526722.0366622347
36116,1527535.3094171665
36117,1455776.1688991443
36118,1388300.2973498527
36119,1335927.1345285901
36120,1195397.1125440083
36121,1201214.805504486
36122,1196589.000177258
36123,1195934.2485700035
36124,1211625.4592915354
36125,1339978.1751988695
36126,1498599.1351794729
36127,1510591.6438953679
36128,1412910.3897989567
36129,1278263.9233365105
36130,1156742.8781945389
36131,1107644.6823239308
36132,1105493.435728792
36133,1095143.1222317237
36134,1091813.1740107615
36135,1091813.1740107615
36136,1096621.1785488003
36137,1182635.5749666244
36138,1316638.1850390611
36139,1389944.3207684173
36140,1428748.4977903892
36141,1316955.3908048547
36142,1169596.167025168
36143,1022571.5529184571
36144,931226.2575028709
36145,894634.4130945848
36146,869719.2400611916
36147,891700.4735383708
36148,919936.1399552829
36149,1036974.8487375288
36150,1217400.8682251445
36151,1329116.686839527
36152,1242673.7490533064
36153,1108023.4191408474
36154,1103613.9273179309
36155,1103613.9273179309
36156,1103613.9273179309
36157,1091923.2835824396
36158,1094363.9417878306
36159,1091923.2835824396
36160,1113190.2773325518
36161,1192433.8258402878
36162,1307354.279955132
36163,1322933.5986933112
36164,1322933.5986933112
36165,1258942.0172238308
36166,1103956.6970166825
36167,981146.0955129481
36168,873800.6899413457
36169,829780.5844055929
36170,852782.1860574204
36171,854868.0056117589
36172,877628.3898764371
36173,989628.6545094568
36174,1197523.342316792
36175,1265164.5995743577
36176,1200919.5665361183
36177,1117406.7745915148
36178,1106260.886687166
36179,1104002.6414593882
36180,1104002.6414593882
36181,1093652.3279623198
36182,1092580.624969136
36183,1092580.624969136
36184,1092673.4133429765
36185,1176041.7529646838
36186,1250938.2800259348
36187,1257490.5966514703
36188,1257490.5966514703
36189,1210474.7619397664
36190,1088828.5712301885
36191,963642.0943655107
36192,879973.5131594677
36193,820990.5933015606
36194,802917.8708793517
36195,850179.8939573184
36196,855935.952183904
36197,933299.0320777589
36198,1093535.376270898
36199,1228948.363743945
36200,1261984.5895122718
36201,1159743.555846637
36202,1109794.0838399907
36203,1106627.3137686346
36204,1104369.0685408562
36205,1099535.448206937
36206,1098463.745213753
36207,1098463.745213753
36208,1100814.778815372
36209,1177515.2500646375
36210,1281203.7020468693
36211,1352205.5273311164
36212,1387263.9190439868
36213,1327456.7630114143
36214,1207401.9374378703
36215,1094696.626488735
36216,1044856.7776915639
36217,1025639.8898971124
36218,1064353.5536011914
36219,1124054.5831507316
36220,1183530.2098874024
36221,1262776.173462431
36222,1369039.824756511
36223,1412171.2789893798
36224,1387196.678879961
36225,1356864.5006048535
36226,1218143.8076451956
36227,1168020.378241565
36228,1118070.906234919
36229,1101793.6934347153
36230,1100721.9904415314
36231,1100721.9904415314
36232,1101830.3022915898
36233,1177515.2500646375
36234,1350715.153390562
36235,1411048.2169624742
36236,1410074.227950493
36237,1343739.8306329802
36238,1285144.140095249
36239,1270789.5243952689
36240,1146120.763787962
36241,1169723.8711993056
36242,1175873.7365108728
36243,1268333.3785591945
36244,1319977.727494478
36245,1438636.2609621722
36246,1571644.306687584
36247,1547128.1011971023
36248,1408248.4692597946
36249,1265135.4691713974
36250,1119348.4929557731
36251,1110353.851646563
36252,1107187.081575207
36253,1094578.5228503603
36254,1093506.8198571764
36255,1093506.8198571764
36256,1096056.5791674368
36257,1182177.9742179005
36258,1299603.2712376807
36259,1372909.406967037
36260,1411713.583989009
36261,1345456.89706609
36262,1176563.7346206836
36263,1097800.3845734901
