,P30_model
35420,1636264.7490333563
35421,1545173.8850884766
35422,1413788.1292279137
35423,1345757.7165355405
35424,1289147.4878813245
35425,1290670.2381416871
35426,1328915.35250527
35427,1354351.9387642317
35428,1411248.1681299328
35429,1614771.7084043243
35430,1854564.7138237825
35431,1960465.138665282
35432,1724744.3467677094
35433,1442437.0782874671
35434,1294032.7231577726
35435,1203740.6851986463
35436,1136147.9476855772
35437,1118030.8928996194
35438,1103779.185890253
35439,1103779.185890253
35440,1117239.427537297
35441,1210225.8159556482
35442,1482015.0994504488
35443,1550532.4204790702
35444,1615415.023112902
35445,1512005.0057429401
35446,1341821.483116595
35447,1156650.9478797568
35448,1138247.328757823
35449,1154424.2724786617
35450,1196353.780044075
35451,1209268.7950002132
35452,1262581.061014436
35453,1376659.3215324038
35454,1532106.3673803557
35455,1701195.055025834
35456,1587800.8848802613
35457,1445360.602828095
35458,1287337.4212112676
35459,1206664.209739274
35460,1165612.1045033948
35461,1123135.3800238976
35462,1107081.1870916327
35463,1107081.1870916327
35464,1122343.9146615746
35465,1213149.3404962756
35466,1462853.4838876056
35467,1527907.5870191955
35468,1543235.918336058
35469,1414678.5922148344
35470,1274074.8439191375
35471,1155003.1777890804
35472,1125961.0869246195
35473,1113899.4062786617
35474,1206760.5242534173
35475,1214559.7265542024
35476,1262581.061014436
35477,1422057.7865516262
35478,1622863.0960973871
35479,1816776.833860709
35480,1685906.6755826112
35481,1575511.813488438
35482,1444857.8759545616
35483,1334185.1728248673
35484,1271522.1977174177
35485,1190225.3906634338
35486,1151223.9447026313
35487,1151223.9447026313
35488,1181437.588510023
35489,1344790.0719279083
35490,1600999.188326407
35491,1676533.7498199379
35492,1692656.248732197
35493,1622926.2416973552
35494,1572766.2568232568
35495,1444831.8475422931
35496,1384743.4364479375
35497,1368184.554606776
35498,1394205.8531788616
35499,1447658.2448691064
35500,1465896.0932281355
35501,1623365.0338106256
35502,1851644.8592708355
35503,1912716.713478002
35504,1603675.786313345
35505,1439161.6181428658
35506,1271038.2398649703
35507,1167596.8201601312
35508,1138084.7875002248
35509,1119967.7327142665
35510,1106094.5023656525
35511,1106094.5023656525
35512,1121357.2299355944
35513,1209866.8433051077
35514,1389245.368253871
35515,1466405.9760169403
35516,1455207.002636772
35517,1439973.20929369
35518,1274530.818568646
35519,1153740.5554594826
35520,1211991.6946536698
35521,1234308.358430256
35522,1232000.9290924105
35523,1231338.229982655
35524,1318422.1660100874
35525,1412944.37278559
35526,1547180.8163730954
35527,1728289.4749691347
35528,1574449.4993958832
35529,1412139.7846270874
35530,1228996.4299805358
35531,1164130.8909586673
35532,1137590.258681477
35533,1119366.5977483615
35534,1109225.6544583333
35535,1109225.6544583333
35536,1122307.4194446248
35537,1195763.045619609
35538,1328419.1538459975
35539,1386227.2319607998
35540,1415908.9886596217
35541,1357107.6533939647
35542,1156718.0836356115
35543,1041559.2757456563
35544,1006821.2330984178
35545,984807.2452270982
35546,958300.439883588
35547,957637.7407738323
35548,969606.4137856511
35549,1032150.8563393867
35550,1192813.4405538775
35551,1391915.8287116773
35552,1305372.4952963553
35553,1206196.571778948
35554,1139111.2326946014
35555,1124315.3616884977
35556,1123424.66137653
35557,1113769.8545133034
35558,1110950.0918479916
35559,1111857.7547598644
35560,1134776.7128953233
35561,1195739.4484723455
35562,1268681.8528009923
35563,1282284.7149173361
35564,1281160.512340009
35565,1242270.3847345782
35566,1086638.0041914964
35567,973061.2010763001
35568,899872.1607806552
35569,858861.7511045117
35570,860627.456412614
35571,860627.456412614
35572,878865.3047716435
35573,975617.1348052669
35574,1181671.189534547
35575,1324190.6233034271
35576,1250967.5685146374
35577,1177746.9220755973
35578,1136224.2810042829
35579,1111489.7486369305
35580,1109504.2555201228
35581,1095887.50914773
35582,1102016.8021688166
35583,1095887.50914773
35584,1120676.580363753
35585,1197383.9570500336
35586,1342791.270317572
35587,1347497.7917508811
35588,1343361.988491294
35589,1225279.9509569858
35590,1075651.311481386
35591,937188.7486581521
35592,838816.4857501863
35593,782142.3453578041
35594,784043.8680783947
35595,783381.168968639
35596,835928.1503316059
35597,946674.8786086226
35598,1178835.3692341214
35599,1347882.1077000326
35600,1325030.5776257855
35601,1283127.8339041346
35602,1205091.9619362652
35603,1164039.8567003855
35604,1137499.2244231952
35605,1119382.169637238
35606,1105508.9392886234
35607,1105508.9392886234
35608,1147312.2991357555
35609,1267334.8697895196
35610,1513702.40574802
35611,1552937.5114976508
35612,1617820.1141314826
35613,1537256.9040564804
35614,1420490.8030773012
35615,1323598.8020908867
35616,1268763.8868322414
35617,1271944.8736956806
35618,1264675.2333347178
35619,1283294.4450047477
35620,1327631.578732494
35621,1478799.6393149837
35622,1772049.198980685
35623,1894291.0294731397
35624,1690371.2184668526
35625,1545988.1969227872
35626,1335486.3630551964
35627,1222996.9939756936
35628,1187836.3259090993
35629,1150474.4756578836
35630,1110060.6130320788
35631,1110060.6130320788
35632,1134404.1958455606
35633,1213947.8038530713
35634,1484715.4186970296
35635,1553232.7397256505
35636,1570493.046345482
35637,1514705.3249895205
35638,1344521.8023631754
35639,1198633.6322724698
35640,1179521.1433422742
35641,1223720.2817170455
35642,1225444.4350040564
35643,1257678.0873105251
35644,1305864.071789135
35645,1461697.5806018298
35646,1617179.1856434403
35647,1805395.5067150083
35648,1572753.4782071149
35649,1339430.627027068
35650,1206959.946222537
35651,1139367.2087094674
35652,1135256.4449901294
35653,1107987.4194454947
35654,1094852.6287562647
35655,1097846.476155466
35656,1120080.2119004342
35657,1201672.671552042
35658,1405934.8080742515
35659,1457229.4954192343
35660,1469094.6088390658
35661,1389621.60234285
35662,1168216.0230890205
35663,1041551.1824284579
35664,973245.5023115011
35665,972865.8745009293
35666,960228.7920663424
35667,1028764.0328860618
35668,1094730.315760411
35669,1198533.1299484072
35670,1367245.7772940982
35671,1567776.0556319065
35672,1395662.3719989054
35673,1259596.4259622183
35674,1138883.2508570205
35675,1134772.4871376825
35676,1115619.3364443327
35677,1092473.3730329266
35678,1091596.3863570606
35679,1091596.3863570606
35680,1107450.4358901093
35681,1196711.9386507566
35682,1268882.7809861398
35683,1279514.2427197674
35684,1324124.6643766281
35685,1262935.2524933182
35686,1088977.739203191
35687,987772.261867051
35688,951120.6832514217
35689,896780.3688584075
35690,884631.2484939646
35691,883968.5493842089
35692,895937.2223960274
35693,958687.5538963097
35694,1084725.9382904014
35695,1269812.7600592817
35696,1340947.896889443
35697,1266951.692342461
35698,1163176.2117590294
35699,1136635.5794818392
35700,1134505.6384064385
35701,1109259.947790047
35702,1099119.0045000187
35703,1108270.9752586954
35704,1121352.740244987
35705,1194808.3664199712
35706,1327464.4746463597
35707,1373806.9807611622
35708,1414954.3094599838
35709,1349818.5272798901
35710,1149428.9575215369
35711,1034270.1496315815
35712,1031847.2067780066
35713,1021609.0653814038
35714,1044389.9249099161
35715,1060858.2191401601
35716,1091398.0659272738
35717,1173926.3897645543
35718,1340861.0690233652
35719,1495813.6099443873
35720,1473239.1335259757
35721,1330690.6220833114
35722,1223413.5529630578
35723,1166827.1268475545
35724,1140286.4945703642
35725,1121096.8790773265
35726,1108825.994711897
35727,1108825.994711897
35728,1120305.4137150035
35729,1198334.786255889
35730,1335388.1373869693
35731,1393196.215501772
35732,1422877.972200594
35733,1354646.5330361333
35734,1154256.96327778
35735,1026726.8296087678
35736,977954.5576734473
35737,1024278.4793750657
35738,1024302.5508710238
35739,1045800.8649170235
35740,1064038.713276053
35741,1198130.2292066237
35742,1371320.42252136
35743,1571850.7008591683
35744,1402494.677841387
35745,1260093.5406291813
35746,1165920.9978011732
35747,1135269.601804645
35748,1116116.4511112953
35749,1092970.4876998896
35750,1092093.501024024
35751,1092093.501024024
35752,1107947.5505570723
35753,1199126.3891221553
35754,1340250.678245146
35755,1356808.7684270416
35756,1355684.5658497144
35757,1284662.688689405
35758,1121632.3774682516
35759,980241.8295698861
35760,841763.7101446496
35761,820853.5816853064
35762,831983.6772546178
35763,831320.9781448621
35764,864824.5014586463
35765,954907.6870849102
35766,1173564.9863803142
35767,1308083.1405299034
35768,1250012.889315
35769,1163283.658297049
35770,1135269.601804645
35771,1104080.2099503754
35772,1102094.7168335677
35773,1092079.787387922
35774,1092079.787387922
35775,1092079.787387922
35776,1105175.2660103156
35777,1199126.3891221553
35778,1340250.678245146
35779,1347928.6000611715
35780,1349701.5647847382
35781,1284662.688689405
35782,1121632.3774682516
35783,985163.7095698862
35784,879651.6732743388
35785,845095.954461811
35786,858565.3079234433
35787,874480.9934641389
35788,892718.8418231686
35789,986586.7592890994
35790,1225246.4862318502
35791,1445219.1050216372
35792,1392165.5693293337
35793,1270186.0484436227
35794,1179919.152439101
35795,1139869.9355830003
35796,1135759.1718636623
35797,1117642.1170777048
35798,1098349.2030289993
35799,1107501.173787676
35800,1120582.9387739676
35801,1202175.3984255753
35802,1407911.6420307609
35803,1459206.329375744
35804,1471071.4427955756
35805,1391598.4362993594
35806,1170192.8570455303
35807,1042053.9093019917
35808,984879.4754081402
35809,947380.3172972823
35810,952937.7664081773
35811,952275.0672984216
35812,970512.915657451
35813,1133987.120565716
35814,1343882.9567596868
35815,1480991.552319451
35816,1390001.0374666897
35817,1201512.4269977526
35818,1150534.74076909
35819,1123994.1084918997
35820,1119883.3447725617
35821,1094840.2268495613
35822,1081926.999012776
35823,1084699.283559533
35824,1100774.8959450258
35825,1184342.2285374287
35826,1338840.7619522924
35827,1414192.1276332429
35828,1456706.919862419
35829,1380831.1485469127
35830,1159034.8158565066
35831,1029028.4464626636
35832,975396.1771275707
35833,906724.3304313686
35834,917352.8935490621
35835,930565.3431178927
35836,948803.1914769221
35837,992812.9255631461
35838,1187149.369777738
35839,1335387.1515466177
35840,1301197.21906205
35841,1201028.4691453057
35842,1150050.7829166425
35843,1123510.1506394523
35844,1119399.3869201143
35845,1097350.1163963156
35846,1084215.3257070857
35847,1084215.3257070857
35848,1102988.049364338
35849,1181562.4582197936
35850,1256012.217028422
35851,1272149.6324173212
35852,1313770.386388922
35853,1253408.6414892878
35854,1079451.128199161
35855,978005.7988630206
35856,964058.7581623564
35857,920322.4440501845
35858,891145.6037025496
35859,890482.9045927939
35860,902451.5776046127
35861,961872.0727384012
35862,1087910.4571324934
35863,1272997.2789013737
35864,1294148.847993845
35865,1198780.7977701246
35866,1147803.1115414614
35867,1119132.5381888705
35868,1109428.0943816393
35869,1084076.5140331944
35870,1083199.527357329
35871,1083199.527357329
35872,1102047.4242895783
35873,1177477.9234053576
35874,1249904.347285743
35875,1260058.761609666
35876,1261927.8924120553
35877,1226133.4217909914
35878,1083239.1682315855
35879,967853.3388954456
35880,903823.475599937
35881,840433.0187322182
35882,847923.2912410812
35883,847260.5921313255
35884,859229.2651431443
35885,934906.6666917132
35886,1075808.640507479
35887,1260895.4622763593
35888,1322476.2281954705
35889,1265259.8134636492
35890,1187223.9414957804
35891,1159680.4208388117
35892,1149143.2366426175
35893,1102177.884406308
35894,1088304.654057694
35895,1088304.654057694
35896,1103567.3816276358
35897,1180318.420499621
35898,1335519.2800621986
35899,1389963.995930656
35900,1419041.8508284858
35901,1345773.7711283744
35902,1145384.2013700206
35903,1100162.6341010085
35904,1040553.0764619351
35905,1033262.9394078648
35906,1070939.4668147517
35907,1146577.8984925519
35908,1191753.7962837722
35909,1353007.579875494
35910,1554683.8005893417
35911,1699997.7980971448
35912,1559037.937781115
35913,1392618.7193992636
35914,1250283.1331244996
35915,1165296.071085853
35916,1120301.0811424702
35917,1100948.9218904313
35918,1087075.6915418173
35919,1087075.6915418173
35920,1102338.4191117592
35921,1182751.0004505601
35922,1408233.3034022022
35923,1504063.9397344252
35924,1527017.0762194984
35925,1398459.7500982743
35926,1181774.4257885774
35927,1038937.2771722517
35928,1041731.1417244447
35929,1016079.8022860598
35930,1010873.0413165713
35931,1010210.3422068156
35932,1028448.190565845
35933,1149215.613249313
35934,1345706.6839659028
35935,1451990.4727296876
35936,1305688.7009460195
35937,1162658.7315817294
35938,1120301.0811424702
35939,1103492.0262166997
35940,1089470.2919389722
35941,1075258.5736864707
35942,1081387.8667075573
35943,1081425.8875046088
35944,1106018.3971782075
35945,1181093.6333033852
35946,1332336.0370353637
35947,1335635.5608681154
35948,1331521.6906055284
35949,1213439.6530712207
35950,1069291.2612157508
35951,917961.4951672397
35952,801034.0401421462
35953,745525.5675838822
35954,729780.4106590326
35955,735100.7126142534
35956,760802.6640401997
35957,871440.0118171987
35958,1078690.2722495096
35959,1166748.1301237592
35960,1219613.1518966137
35961,1156626.5223473236
35962,1122186.0453780633
35963,1122186.0453780633
35964,1122186.0453780633
35965,1098723.1224066862
35966,1088960.6557774104
35967,1088960.6557774104
35968,1130764.0156245425
35969,1193516.1330520234
35970,1448883.5578084067
35971,1505459.333911001
35972,1528412.4703960742
35973,1399855.1442748506
35974,1294198.5750124634
35975,1153370.9444090964
35976,1205237.9110263528
35977,1186383.9185596877
35978,1236741.8786175784
35979,1303738.7878480272
35980,1360188.0182762044
35981,1587158.3949117558
35982,1820650.5203312142
35983,1926550.9451727136
35984,1731965.6410954183
35985,1604441.6492226776
35986,1440195.6212516427
35987,1315156.012577685
35988,1251665.3704865598
35989,1169133.4589664952
35990,1130132.0130056923
35991,1127637.5446398223
35992,1160345.656813084
35993,1258374.1210301674
35994,1507254.3055501776
35995,1534641.2764400167
35996,1602517.2124535649
35997,1499107.1950836026
35998,1328923.6724572575
35999,1153441.0935798052
36000,1103194.8090025422
36001,1114830.6643506833
36002,1150488.8994048608
36003,1156596.9622702987
36004,1203138.466309328
36005,1327692.2713275529
36006,1569226.1518941303
36007,1690824.7839415837
36008,1412327.522948639
36009,1263856.5697503053
36010,1158277.1771254675
36011,1121199.360652083
36012,1117088.596932745
36013,1097736.437680706
36014,1087595.4943906772
36015,1087595.4943906772
36016,1100677.2593769687
36017,1181432.6308160748
36018,1262581.595406923
36019,1327154.2453548966
36020,1356878.476132274
36021,1300428.0183019184
36022,1130063.4999288989
36023,1009050.8475518904
36024,993713.6216423648
36025,918856.8116937379
36026,888834.8137151805
36027,888172.1146054248
36028,900140.7876172434
36029,959561.2827510322
36030,1085599.667145124
36031,1195131.4307427767
36032,1219323.8615704754
36033,1142854.9820499679
36034,1116821.748201501
36035,1114124.6369297416
36036,1092087.2158341487
36037,1081765.724045825
36038,1080888.7373699595
36039,1080888.7373699595
36040,1099736.634302209
36041,1175167.1334179882
36042,1256473.7256642438
36043,1313557.366659325
36044,1350770.606389595
36045,1321587.8136133328
36046,1127443.907613777
36047,1025397.3877238224
36048,1023119.0902849898
36049,972760.2966342882
36050,1004854.9525006766
36051,1021323.2467309207
36052,1033291.9197427395
36053,1104342.0956555714
36054,1263495.6937518537
36055,1498016.1393308614
36056,1427819.3668984498
36057,1313223.4268678713
36058,1245342.1469805706
36059,1162040.8492273495
36060,1124963.0327539651
36061,1104538.3127948458
36062,1090665.0824462317
36063,1090665.0824462317
36064,1105927.8100161736
36065,1180263.5438433785
36066,1336550.9079189845
36067,1428279.118685723
36068,1442199.3476947194
36069,1421855.3471423744
36070,1293114.8878186343
36071,1122300.359748044
36072,1151214.77696003
36073,1147828.682527702
36074,1148210.416369293
36075,1192010.171113906
36076,1225579.6930429353
36077,1375604.2362962873
36078,1645662.9516544403
36079,1745788.8794508735
36080,1549064.079795665
36081,1369351.9835944856
36082,1206550.3970285766
36083,1152935.3712957902
36084,1126394.7390186
36085,1107042.579766561
36086,1092790.8727571946
36087,1093169.349417947
36088,1108432.0769878894
36089,1188844.6583266899
36090,1459985.363488616
36091,1535222.7162199502
36092,1603098.6522334984
36093,1499688.634863536
36094,1344124.7671185748
36095,1294756.5044933602
36096,1202418.8403499252
36097,1209404.5469615108
36098,1224897.4316829455
36099,1291894.3409133942
36100,1325463.8628424238
36101,1510603.8802722339
36102,1652029.5961227221
36103,1772242.3149436368
36104,1595357.9876438677
36105,1428839.525904133
36106,1319867.4330917555
36107,1257204.4579843055
36108,1191843.743132629
36109,1147129.025807272
36110,1122718.6112624637
36111,1122718.6112624637
36112,1146337.56044495
36113,1254310.270772489
36114,1500866.093567606
36115,1535222.7162199502
36116,1612079.768252039
36117,1537155.0970398795
36118,1405769.3411793166
36119,1308877.3401929021
36120,1207393.0646522527
36121,1249850.0853188513
36122,1233697.8102492176
36123,1233035.1111394616
36124,1266604.6330684912
36125,1376773.3136603246
36126,1564464.5938679287
36127,1688762.138395382
36128,1441072.2979937112
36129,1315190.8467555312
36130,1198632.7287964048
36131,1134011.391666052
36132,1134011.391666052
36133,1110548.4686946748
36134,1097710.414132887
36135,1100407.5254046465
36136,1113489.290390938
36137,1192900.787458895
36138,1342569.2968198117
36139,1402608.1658804456
36140,1448142.2157462623
36141,1354449.8011517653
36142,1159698.5385067256
36143,1019098.5351240236
36144,958147.0719218389
36145,896642.8785164664
36146,880490.6034468323
36147,920483.8912029903
36148,938721.7395620199
36149,1012374.3066309426
36150,1220112.6748187817
36151,1331001.9574434105
36152,1253994.0333994324
36153,1130871.325288395
36154,1129397.901073181
36155,1104663.3687058287
36156,1103772.6683938606
36157,1094595.4503576057
36158,1099534.9400723614
36159,1096947.1552787703
36160,1115624.1639015088
36161,1192842.4927007477
36162,1331712.2944974322
36163,1339116.6119865614
36164,1340708.0666243199
36165,1267741.9725459174
36166,1104815.3916404096
36167,983209.9295742511
36168,883537.8229661034
36169,847859.0374414835
36170,857813.1982680683
36171,870203.2477232012
36172,898301.1790822307
36173,982966.9000343682
36174,1177303.34424896
36175,1295413.9773891007
36176,1238433.0053127937
36177,1130622.7938220722
36178,1129149.3696068584
36179,1116451.0784004258
36180,1104414.837239506
36181,1090084.5174061314
36182,1089207.5307302654
36183,1089207.5307302654
36184,1104274.7888333646
36185,1189475.239993099
36186,1257999.3443255562
36187,1262448.4337491337
36188,1264039.8883868922
36189,1228315.7510726312
36190,1074195.9157655742
36191,969200.7030497505
36192,883111.592017088
36193,852061.7577682607
36194,834927.6219167806
36195,860371.3587032437
36196,881420.9017150623
36197,953064.6075146581
36198,1079102.9919087496
36199,1264189.81367763
36200,1281045.6372019472
36201,1194035.019882279
36202,1132051.0222560498
36203,1129921.081180649
36204,1127223.9699088896
36205,1106901.2981858924
36206,1096760.3548958641
36207,1096760.3548958641
36208,1115533.0785531164
36209,1186807.7421444503
36210,1269261.7210743036
36211,1364953.5737514542
36212,1409094.2358299922
36213,1345891.4648767526
36214,1145501.8951183993
36215,1030343.0872284438
36216,1069537.0110228946
36217,1044151.0894591926
36218,1066035.9966469274
36219,1130346.6317465145
36220,1180560.692270078
36221,1262087.9658081974
36222,1488350.0663483092
36223,1616223.7027561567
36224,1516139.5803062897
36225,1407280.0629074695
36226,1265683.9893266049
36227,1180696.9272879579
36228,1135701.9373445748
36229,1115277.217385456
36230,1103006.3330200266
36231,1103006.3330200266
36232,1114485.752023133
36233,1189543.7241813024
36234,1371602.990534011
36235,1455350.6871997928
36236,1447145.047199341
36237,1451948.3553982577
36238,1312680.24220464
36239,1270510.9713659529
36240,1173455.4231181622
36241,1162067.1860664415
36242,1196288.302880723
36243,1207944.0871636337
36244,1323366.3870422633
36245,1487548.115971808
36246,1651853.5403214444
36247,1734473.319812365
36248,1467276.1657601797
36249,1277453.0173964167
36250,1171873.624771578
36251,1134795.8082981936
36252,1130685.0445788556
36253,1108635.7740550574
36254,1095500.9833658275
36255,1095500.9833658275
36256,1111576.5957513202
36257,1193685.2040910372
36258,1337923.5612875822
36259,1404348.1303482158
36260,1449882.180214033
